engagement_score,name,reply_text,stream_id,tweet_url
8903.74199310071,Donald Trump,"CONGRATULATIONS

KEEPAMERICAGREAT

""Singing, shouting and laughing, they celebrated until nearly dawn.""  in US http://amzn.to/2RsTMLI  UK http://amzn.to/2BPXMMH  FR http://amzn.to/2SqjDBf  Spain http://amzn.to/2QYEH5r  Italy http://amzn.to/2Vl9sQj  CA http://amzn.to/2N9xzjK ",1123321163189510155,https://twitter.com/realDonaldTrump/status/1123321163189510155
8903.74199310071,Donald Trump,Congrats JOEY,1123321163189510155,https://twitter.com/realDonaldTrump/status/1123321163189510155
18683.183559540146,Donald Trump,Did you join Twitter because President Trump was here?,1117601418855243778,https://twitter.com/realDonaldTrump/status/1117601418855243778
18683.183559540146,Donald Trump,"The media likes to call President Trump a populist simply because he chooses to tackle the issues most important to the nation at large: protecting our borders, growing the economy, bringing back jobs and repealing disastrous Obama-era socialism. I think it is just common sense.",1117601418855243778,https://twitter.com/realDonaldTrump/status/1117601418855243778
18683.183559540146,Donald Trump,Populist allies?  #Sadopopulist allies is what you mean.,1117601418855243778,https://twitter.com/realDonaldTrump/status/1117601418855243778
18683.183559540146,Donald Trump,Well now you know what President Obama went through for 8 years with the RepubliKan party nipping at his heels and blocking everything including a Supreme Court nominee! And some asshole kept saying he wasn’t born in America!,1117601418855243778,https://twitter.com/realDonaldTrump/status/1117601418855243778
18683.183559540146,Donald Trump,"Here's the quote for the world of reality 

    --""This is Trump becoming ever more unhinged and showing serious and dangerous signs of mental illness. He cant spell, pronounce the word ""origins,""
doesn't know where his dad was born, thinks windmills cause cancer.""

Fixed it ..",1117601418855243778,https://twitter.com/realDonaldTrump/status/1117601418855243778
18683.183559540146,Donald Trump,"Yeah right. You pander to a bunch of sheep that buy your bull. While in the meantime you are raising their taxes, cutting their healthcare, including Medicare, increasing the deficit and generally embarrassing them in front of the rest of the world.",1117601418855243778,https://twitter.com/realDonaldTrump/status/1117601418855243778
18683.183559540146,Donald Trump,"If Trump treated Americans as if they were his money, paid attention to his administration as if they were playboy bunnies, protected the truth as if it was his lies and took interest in his presidency as if it was a golf tournament, then he would have been an awesome president!",1117601418855243778,https://twitter.com/realDonaldTrump/status/1117601418855243778
18683.183559540146,Donald Trump,"THIS is your “absolute best”? 

We’re f*cked.",1117601418855243778,https://twitter.com/realDonaldTrump/status/1117601418855243778
